Date,returns
2015-06-02,-0.10091051653478204
2015-06-03,0.21166294697559992
2015-06-04,-0.8660562215101069
2015-06-05,-0.14372152327325358
2015-06-08,-0.6495560338305542
2015-06-09,0.04182655190027647
2015-06-10,1.1970491752514407
2015-06-11,0.17371167565281323
2015-06-12,-0.7018874653102702
2015-06-15,-0.46332896217713476
2015-06-16,0.5673730515753803
2015-06-17,0.19776843950728407
2015-06-18,0.9854000054008836
2015-06-19,-0.531761523794962
2015-06-22,0.6076367981542122
2015-06-23,0.06356664251933869
2015-06-24,-0.7380465718305258
2015-06-25,-0.2978004156596414
2015-06-26,-0.03901557449223848
2015-06-29,-2.108696950861153
2015-06-30,0.26549623524674104
2015-07-01,0.6912096434637041
2015-07-02,-0.030807018954653403
2015-07-06,-0.3869232698897424
2015-07-07,0.6062560593868743
2015-07-08,-1.6792964912141515
2015-07-09,0.22596476448199895
2015-07-10,1.226298638500772
2015-07-13,1.1005268507355188
2015-07-14,0.44432732365001704
2015-07-15,-0.07352563007372866
2015-07-16,0.7982733444475738
2015-07-17,0.110557162445071
2015-07-20,0.07709366240016023
2015-07-21,-0.4270796242723094
2015-07-22,-0.23905650201902798
2015-07-23,-0.5692210211379454
2015-07-24,-1.0761020696661188
2015-07-27,-0.5791755065064178
2015-07-28,1.2310073801889354
2015-07-29,0.7292142927383681
2015-07-30,0.0028366904022368087
2015-07-31,-0.2274103801051709
2015-08-03,-0.27606939449045503
2015-08-04,-0.22522391669328679
2015-08-05,0.3109838185490679
2015-08-06,-0.7783195922562142
2015-08-07,-0.28790228563377146
2015-08-10,1.2726835632025084
2015-08-11,-0.9603064680182269
2015-08-12,0.09496036382146948
2015-08-13,-0.12760258683812037
2015-08-14,0.39043322743591374
2015-08-17,0.5197891709402951
2015-08-18,-0.26289829356331
2015-08-19,-0.8289136409597112
2015-08-20,-2.1325960454146156
2015-08-21,-3.2369242521878174
2015-08-24,-4.021144434651927
2015-08-25,-1.3614249742655897
2015-08-26,3.829129943453164
2015-08-27,2.400725448969004
2015-08-28,0.06085511568762156
2015-08-31,-0.8427078663984054
2015-09-01,-3.0022649842427995
2015-09-02,1.8127671423214637
2015-09-03,0.11641156994188924
2015-09-04,-1.5448308754276239
2015-09-08,2.4773637197038503
2015-09-09,-1.3995035769084718
2015-09-10,0.5264075444935657
2015-09-11,0.44770064449862806
2015-09-14,-0.409804122304381
2015-09-15,1.274968763143236
2015-09-16,0.8667740715375899
2015-09-17,-0.25643444425600986
2015-09-18,-1.629623095438354
2015-09-21,0.45553920336726966
2015-09-22,-1.2394930019378314
2015-09-23,-0.20507442295939468
2015-09-24,-0.336865187130644
2015-09-25,-0.046590180122054944
2015-09-28,-2.600121116280911
2015-09-29,0.12320939129817131
2015-09-30,1.889589860356512
2015-10-01,0.19719386783371728
2015-10-02,1.4213793016405512
2015-10-05,1.8124593518502157
2015-10-06,-0.35946893441433
2015-10-07,0.8003519857552759
2015-10-08,0.8779780144558488
2015-10-09,0.07248485605153578
2015-10-12,0.1274664477332838
2015-10-13,-0.6848823690127077
2015-10-14,-0.47274309119391433
2015-10-15,1.4743551351355089
2015-10-16,0.4560061373697022
2015-10-19,0.02705089438730595
2015-10-20,-0.14221010558937613
2015-10-21,-0.5842448911134254
2015-10-22,1.6490847012594123
2015-10-23,1.0969953969042787
2015-10-26,-0.19149330011001103
2015-10-27,-0.255738586508774
2015-10-28,1.1770488488143476
2015-10-29,-0.044987538066072315
2015-10-30,-0.48214816884254313
2015-11-02,1.1803876338814607
2015-11-03,0.2724352925067521
2015-11-04,-0.3551666939647187
2015-11-05,-0.11327897564983025
2015-11-06,-0.03476817800236606
2015-11-09,-0.9871290656502512
2015-11-10,0.15094551534496445
2015-11-11,-0.32333073215689456
2015-11-12,-1.4089163336632673
2015-11-13,-1.1270640432155439
2015-11-16,1.4793302794234362
2015-11-17,-0.13402770182465745
2015-11-18,1.6033229877172244
2015-11-19,-0.11237403289792015
2015-11-20,0.38029552801494165
2015-11-23,-0.12356238416840883
2015-11-24,0.12212499449607925
2015-11-25,-0.012914061496715576
2015-11-27,0.05934415594808398
2015-11-30,-0.4651800139618441
2015-12-01,1.062393894673922
2015-12-02,-1.1056592639448921
2015-12-03,-1.4477826444150088
2015-12-04,2.031785636385123
2015-12-07,-0.7014043960397749
2015-12-08,-0.6511052625594548
2015-12-09,-0.7769086365692726
2015-12-10,0.22488565785946774
2015-12-11,-1.961386775581532
2015-12-14,0.47442880640680246
2015-12-15,1.0562580105914385
2015-12-16,1.4410635650771484
2015-12-17,-1.5154776635876313
2015-12-18,-1.7957495007106936
2015-12-21,0.77483067271562
2015-12-22,0.8778095591568889
2015-12-23,1.2341596527553889
2015-12-24,-0.15999154038633195
2015-12-28,-0.21809364563060168
2015-12-29,1.0573664173022947
2015-12-30,-0.7243398783778549
2015-12-31,-0.9456485041467846
2016-01-04,-1.5422041797805928
2016-01-05,0.20102041393599396
2016-01-06,-1.320216300262602
2016-01-07,-2.3985816519344776
2016-01-08,-1.0897537445847907
2016-01-11,0.08529082958226729
2016-01-12,0.7772514117774859
2016-01-13,-2.528237507790902
2016-01-14,1.6558060934383971
2016-01-15,-2.1835772698162375
2016-01-19,0.053168018742882864
2016-01-20,-1.1762766025898372
2016-01-21,0.5181988635948063
2016-01-22,2.008072688221347
2016-01-25,-1.5761545172821467
2016-01-26,1.4045237830367907
2016-01-27,-1.0922922300528426
2016-01-28,0.5513350717591524
2016-01-29,2.4458650994556432
2016-02-01,-0.044333484554180534
2016-02-02,-1.892096871823143
2016-02-03,0.49796200215740233
2016-02-04,0.15255682925234376
2016-02-05,-1.8654158276351849
2016-02-08,-1.4255057923057348
2016-02-09,-0.06638406467602255
2016-02-10,-0.018896813076091645
2016-02-11,-1.2377447329256215
2016-02-12,1.933001520704595
2016-02-16,1.6381737741684916
2016-02-17,1.6346110625641337
2016-02-18,-0.46766321239347053
2016-02-19,-0.00260332818018429
2016-02-22,1.4350731099076084
2016-02-23,-1.253257757078849
2016-02-24,0.44299600346319484
2016-02-25,1.1284366730450845
2016-02-26,-0.18718653295646534
2016-02-29,-0.8154131091571704
2016-03-01,2.3588385401618943
2016-03-02,0.40859498611017003
2016-03-03,0.3492634320316937
2016-03-04,0.33004398659416984
2016-03-07,0.08846228008639487
2016-03-08,-1.1303756056006187
2016-03-09,0.5039672782814251
2016-03-10,0.015579279712262695
2016-03-11,1.626254558885149
2016-03-14,-0.12617686166117467
2016-03-15,-0.18386309343179588
2016-03-16,0.5584727881779697
2016-03-17,0.6573583068596323
2016-03-18,0.43959672510261777
2016-03-21,0.09850919042923015
2016-03-22,-0.08777728967722512
2016-03-23,-0.640650953066712
2016-03-24,-0.03781417793768198
2016-03-28,0.0545106888072358
2016-03-29,0.877801205423741
2016-03-30,0.43408799935662196
2016-03-31,-0.20418423596207116
2016-04-01,0.6310959066599756
2016-04-04,-0.3213480045854618
2016-04-05,-1.019629841179453
2016-04-06,1.0452797932013158
2016-04-07,-1.2048073970004867
2016-04-08,0.27827026046165043
2016-04-11,-0.2743545889603945
2016-04-12,0.9615753881389975
2016-04-13,0.9990069768557895
2016-04-14,0.017291243013242585
2016-04-15,-0.0984769576145959
2016-04-18,0.6519725613797989
2016-04-19,0.3079737902866533
2016-04-20,0.07612550492345004
2016-04-21,-0.5207562857292034
2016-04-22,0.004785857954074228
2016-04-25,-0.18136896207629954
2016-04-26,0.18710001742369306
2016-04-27,0.16479941117468402
2016-04-28,-0.9273636061561671
2016-04-29,-0.5075949230557177
2016-05-02,0.7779606697244105
2016-05-03,-0.8714499388395888
2016-05-04,-0.595458270547255
2016-05-05,-0.023903669279415212
2016-05-06,0.31696105535526065
2016-05-09,0.07532133076099479
2016-05-10,1.2406365236037333
2016-05-11,-0.9607522877868724
2016-05-12,-0.016947926796424463
2016-05-13,-0.8514434161752484
2016-05-16,0.9748976389612767
2016-05-17,-0.9455863552162806
2016-05-18,0.020515768640127933
2016-05-19,-0.37135945227206246
2016-05-20,0.6001459222804671
2016-05-23,-0.20876365681016884
2016-05-24,1.3588637533990109
2016-05-25,0.6950529651583447
2016-05-26,-0.02104660499285901
2016-05-27,0.4277694939439437
2016-05-31,-0.10057686205899895
2016-06-01,0.1134398653926189
2016-06-02,0.2820696166986195
2016-06-03,-0.2916062236694851
2016-06-06,0.48853285193636237
2016-06-07,0.1288615629197613
2016-06-08,0.3304101971954724
2016-06-09,-0.17192355978938076
2016-06-10,-0.9217532410166118
2016-06-13,-0.8148298789709478
2016-06-14,-0.18005050719719037
2016-06-15,-0.1842409063810195
2016-06-16,0.31280931110455723
2016-06-17,-0.3263284144608922
2016-06-20,0.5791382778423102
2016-06-21,0.2708390604209703
2016-06-22,-0.165292899657585
2016-06-23,1.3275567071955108
2016-06-24,-3.6580792805582627
2016-06-27,-1.8262246511702755
2016-06-28,1.7614121604087918
2016-06-29,1.6889242971253917
2016-06-30,1.3473863149466128
2016-07-01,0.19467062930320223
2016-07-05,-0.6871028985598719
2016-07-06,0.5338687058275959
2016-07-07,-0.08719578867330008
2016-07-08,1.51381865659924
2016-07-11,0.34028193119982386
2016-07-12,0.6984842307345719
2016-07-13,0.013475867498170382
2016-07-14,0.5245422801697
2016-07-15,-0.09293790598711438
2016-07-18,0.23794618218687366
2016-07-19,-0.14362045004153862
2016-07-20,0.42612083157639913
2016-07-21,-0.36190698565249757
2016-07-22,0.4543626789510244
2016-07-25,-0.30160187399297006
2016-07-26,0.03227321607194127
2016-07-27,-0.11992609468086371
2016-07-28,0.1604920448092453
2016-07-29,0.1629980117657865
2016-08-01,-0.12705941474910584
2016-08-02,-0.6381940812667669
2016-08-03,0.3129042716071097
2016-08-04,0.021254929948908707
2016-08-05,0.856669728938006
2016-08-08,-0.09075772915415996
2016-08-09,0.03897179865559824
