Date,eps
2015-06-02,-0.14137778108359444
2015-06-03,0.1711956824267875
2015-06-04,-0.9065234860589193
2015-06-05,-0.184188787822066
2015-06-08,-0.6900232983793666
2015-06-09,0.001359287351464053
2015-06-10,1.1565819107026283
2015-06-11,0.13324441110400082
2015-06-12,-0.7423547298590827
2015-06-15,-0.5037962267259471
2015-06-16,0.5269057870265679
2015-06-17,0.15730117495847165
2015-06-18,0.9449327408520711
2015-06-19,-0.5722287883437744
2015-06-22,0.5671695336053998
2015-06-23,0.023099377970526275
2015-06-24,-0.7785138363793382
2015-06-25,-0.33826768020845377
2015-06-26,-0.0794828390410509
2015-06-29,-2.1491642154099653
2015-06-30,0.22502897069792863
2015-07-01,0.6507423789148916
2015-07-02,-0.07127428350346582
2015-07-06,-0.4273905344385548
2015-07-07,0.5657887948380619
2015-07-08,-1.719763755762964
2015-07-09,0.18549749993318654
2015-07-10,1.1858313739519595
2015-07-13,1.0600595861867064
2015-07-14,0.4038600591012046
2015-07-15,-0.11399289462254107
2015-07-16,0.7578060798987614
2015-07-17,0.07008989789625858
2015-07-20,0.03662639785134782
2015-07-21,-0.46754688882112183
2015-07-22,-0.2795237665678404
2015-07-23,-0.6096882856867578
2015-07-24,-1.1165693342149312
2015-07-27,-0.6196427710552302
2015-07-28,1.190540115640123
2015-07-29,0.6887470281895557
2015-07-30,-0.037630574146575606
2015-07-31,-0.26787764465398334
2015-08-03,-0.3165366590392674
2015-08-04,-0.26569118124209923
2015-08-05,0.27051655400025554
2015-08-06,-0.8187868568050266
2015-08-07,-0.32836955018258385
2015-08-10,1.232216298653696
2015-08-11,-1.0007737325670394
2015-08-12,0.05449309927265707
2015-08-13,-0.16806985138693278
2015-08-14,0.34996596288710136
2015-08-17,0.47932190639148264
2015-08-18,-0.3033655581121224
2015-08-19,-0.8693809055085236
2015-08-20,-2.173063309963428
2015-08-21,-3.2773915167366297
2015-08-24,-4.06161169920074
2015-08-25,-1.4018922388144022
2015-08-26,3.788662678904352
2015-08-27,2.360258184420192
2015-08-28,0.020387851138809143
2015-08-31,-0.8831751309472179
2015-09-01,-3.0427322487916117
2015-09-02,1.7722998777726513
2015-09-03,0.07594430539307682
2015-09-04,-1.5852981399764363
2015-09-08,2.436896455155038
2015-09-09,-1.4399708414572843
2015-09-10,0.4859402799447533
2015-09-11,0.4072333799498157
2015-09-14,-0.45027138685319346
2015-09-15,1.2345014985944236
2015-09-16,0.8263068069887775
2015-09-17,-0.29690170880482225
2015-09-18,-1.6700903599871664
2015-09-21,0.4150719388184573
2015-09-22,-1.2799602664866438
2015-09-23,-0.2455416875082071
2015-09-24,-0.3773324516794564
2015-09-25,-0.08705744467086736
2015-09-28,-2.640588380829723
2015-09-29,0.0827421267493589
2015-09-30,1.8491225958076996
2015-10-01,0.15672660328490487
2015-10-02,1.3809120370917387
2015-10-05,1.7719920873014032
2015-10-06,-0.39993619896314236
2015-10-07,0.7598847212064634
2015-10-08,0.8375107499070363
2015-10-09,0.03201759150272336
2015-10-12,0.08699918318447139
2015-10-13,-0.7253496335615202
2015-10-14,-0.5132103557427268
2015-10-15,1.4338878705866964
2015-10-16,0.41553887282088975
2015-10-19,-0.013416370161506465
2015-10-20,-0.18267737013818855
2015-10-21,-0.6247121556622378
2015-10-22,1.6086174367105999
2015-10-23,1.0565281323554663
2015-10-26,-0.23196056465882345
2015-10-27,-0.29620585105758646
2015-10-28,1.1365815842655351
2015-10-29,-0.08545480261488472
2015-10-30,-0.5226154333913555
2015-11-02,1.1399203693326483
2015-11-03,0.23196802795793967
2015-11-04,-0.3956339585135311
2015-11-05,-0.15374624019864266
2015-11-06,-0.07523544255117848
2015-11-09,-1.0275963301990636
2015-11-10,0.11047825079615203
2015-11-11,-0.363797996705707
2015-11-12,-1.4493835982120797
2015-11-13,-1.1675313077643563
2015-11-16,1.4388630148746238
2015-11-17,-0.17449496637346987
2015-11-18,1.562855723168412
2015-11-19,-0.15284129744673258
2015-11-20,0.33982826346612927
2015-11-23,-0.16402964871722125
2015-11-24,0.08165772994726683
2015-11-25,-0.05338132604552799
2015-11-27,0.018876891399271567
2015-11-30,-0.5056472785106565
2015-12-01,1.0219266301251095
2015-12-02,-1.1461265284937046
2015-12-03,-1.4882499089638213
2015-12-04,1.9913183718363106
2015-12-07,-0.7418716605885873
2015-12-08,-0.6915725271082672
2015-12-09,-0.817375901118085
2015-12-10,0.18441839331065532
2015-12-11,-2.001854040130344
2015-12-14,0.4339615418579901
2015-12-15,1.015790746042626
2015-12-16,1.400596300528336
2015-12-17,-1.5559449281364437
2015-12-18,-1.836216765259506
2015-12-21,0.7343634081668076
2015-12-22,0.8373422946080764
2015-12-23,1.1936923882065764
2015-12-24,-0.20045880493514437
2015-12-28,-0.25856091017941407
2015-12-29,1.0168991527534823
2015-12-30,-0.7648071429266673
2015-12-31,-0.986115768695597
2016-01-04,-1.5826714443294052
2016-01-05,0.16055314938718154
2016-01-06,-1.3606835648114144
2016-01-07,-2.43904891648329
2016-01-08,-1.1302210091336031
2016-01-11,0.044823565033454874
2016-01-12,0.7367841472286735
2016-01-13,-2.5687047723397143
2016-01-14,1.6153388288895847
2016-01-15,-2.2240445343650497
2016-01-19,0.012700754194070449
2016-01-20,-1.2167438671386497
2016-01-21,0.4777315990459938
2016-01-22,1.9676054236725344
2016-01-25,-1.6166217818309592
2016-01-26,1.3640565184879783
2016-01-27,-1.132759494601655
2016-01-28,0.51086780721034
2016-01-29,2.405397834906831
2016-02-01,-0.08480074910299296
2016-02-02,-1.9325641363719555
2016-02-03,0.45749473760858994
2016-02-04,0.11208956470353135
2016-02-05,-1.9058830921839973
2016-02-08,-1.4659730568545473
2016-02-09,-0.10685132922483496
2016-02-10,-0.05936407762490406
2016-02-11,-1.278211997474434
2016-02-12,1.8925342561557825
2016-02-16,1.5977065096196792
2016-02-17,1.5941437980153212
2016-02-18,-0.508130476942283
2016-02-19,-0.04307059272899671
2016-02-22,1.394605845358796
2016-02-23,-1.2937250216276615
2016-02-24,0.40252873891438246
2016-02-25,1.087969408496272
2016-02-26,-0.22765379750527776
2016-02-29,-0.8558803737059828
2016-03-01,2.318371275613082
2016-03-02,0.36812772156135765
2016-03-03,0.3087961674828813
2016-03-04,0.28957672204535745
2016-03-07,0.04799501553758245
2016-03-08,-1.1708428701494311
2016-03-09,0.4635000137326126
2016-03-10,-0.02488798483654972
2016-03-11,1.5857872943363365
2016-03-14,-0.1666441262099871
2016-03-15,-0.2243303579806083
2016-03-16,0.5180055236291573
2016-03-17,0.6168910423108198
2016-03-18,0.3991294605538054
2016-03-21,0.05804192588041773
2016-03-22,-0.12824455422603753
2016-03-23,-0.6811182176155245
2016-03-24,-0.0782814424864944
2016-03-28,0.014043424258423386
2016-03-29,0.8373339408749285
2016-03-30,0.39362073480780957
2016-03-31,-0.24465150051088358
2016-04-01,0.5906286421111632
2016-04-04,-0.3618152691342742
2016-04-05,-1.0600971057282655
2016-04-06,1.0048125286525034
2016-04-07,-1.2452746615492991
2016-04-08,0.23780299591283802
2016-04-11,-0.3148218535092069
2016-04-12,0.921108123590185
2016-04-13,0.9585397123069771
2016-04-14,-0.02317602153556983
2016-04-15,-0.13894422216340832
2016-04-18,0.6115052968309864
2016-04-19,0.26750652573784084
2016-04-20,0.03565824037463762
2016-04-21,-0.5612235502780158
2016-04-22,-0.03568140659473819
2016-04-25,-0.22183622662511196
2016-04-26,0.14663275287488065
2016-04-27,0.12433214662587161
2016-04-28,-0.9678308707049795
2016-04-29,-0.5480621876045302
2016-05-02,0.737493405175598
2016-05-03,-0.9119172033884012
2016-05-04,-0.6359255350960674
2016-05-05,-0.06437093382822763
2016-05-06,0.2764937908064482
2016-05-09,0.03485406621218237
2016-05-10,1.200169259054921
2016-05-11,-1.0012195523356848
2016-05-12,-0.05741519134523688
2016-05-13,-0.8919106807240609
2016-05-16,0.9344303744124642
2016-05-17,-0.9860536197650931
2016-05-18,-0.01995149590868448
2016-05-19,-0.4118267168208749
2016-05-20,0.5596786577316547
2016-05-23,-0.24923092135898126
2016-05-24,1.3183964888501984
2016-05-25,0.6545857006095323
2016-05-26,-0.06151386954167143
2016-05-27,0.38730222939513126
2016-05-31,-0.14104412660781135
2016-06-01,0.07297260084380648
2016-06-02,0.2416023521498071
2016-06-03,-0.3320734882182975
2016-06-06,0.44806558738755
2016-06-07,0.08839429837094889
2016-06-08,0.28994293264665993
2016-06-09,-0.21239082433819317
2016-06-10,-0.9622205055654243
2016-06-13,-0.8552971435197603
2016-06-14,-0.2205177717460028
2016-06-15,-0.22470817092983192
2016-06-16,0.2723420465557448
2016-06-17,-0.36679567900970467
2016-06-20,0.5386710132934978
2016-06-21,0.23037179587215786
2016-06-22,-0.20576016420639742
2016-06-23,1.2870894426466983
2016-06-24,-3.698546545107075
2016-06-27,-1.866691915719088
2016-06-28,1.7209448958599793
2016-06-29,1.6484570325765793
2016-06-30,1.3069190503978003
2016-07-01,0.1542033647543898
2016-07-05,-0.7275701631086844
2016-07-06,0.4934014412787835
2016-07-07,-0.1276630532221125
2016-07-08,1.4733513920504275
2016-07-11,0.2998146666510114
2016-07-12,0.6580169661857594
2016-07-13,-0.026991397050642033
2016-07-14,0.4840750156208875
2016-07-15,-0.1334051705359268
2016-07-18,0.19747891763806125
2016-07-19,-0.18408771459035103
2016-07-20,0.3856535670275867
2016-07-21,-0.40237425020131
2016-07-22,0.413895414402212
2016-07-25,-0.34206913854178245
2016-07-26,-0.008194048476871142
2016-07-27,-0.16039335922967612
2016-07-28,0.1200247802604329
2016-07-29,0.12253074721697407
2016-08-01,-0.16752667929791826
2016-08-02,-0.6786613458155794
2016-08-03,0.2724370070582973
2016-08-04,-0.019212334599903708
2016-08-05,0.8162024643891935
2016-08-08,-0.13122499370297236
2016-08-09,-0.0014954658932141776
2016-08-10,-0.32734697089764087
2016-08-11,0.431874245695552
2016-08-12,-0.12010360324021815
2016-08-15,0.2384343649033648
2016-08-16,-0.589881486196635
2016-08-17,0.1462173360667442
2016-08-18,0.1792529050894298
2016-08-19,-0.18459822142563106
2016-08-22,-0.09681545288112317
2016-08-23,0.1545194532873609
2016-08-24,-0.5658727905159998
2016-08-25,-0.1770833042133579
2016-08-26,-0.1984736884201403
2016-08-29,0.48097557831862203
2016-08-30,-0.23602640526109023
2016-08-31,-0.27833637510507303
2016-09-01,-0.044605803489956665
2016-09-02,0.3787568953546493
2016-09-06,0.2572569724517225
2016-09-07,-0.055106858378157514
2016-09-08,-0.26301608379584124
2016-09-09,-2.5232415056324538
2016-09-12,1.416571458794631
2016-09-13,-1.5346420923698958
2016-09-14,-0.099252204530096
2016-09-15,0.9653843803951765
2016-09-16,-0.41841004410602245
2016-09-19,-0.04232758793128102
2016-09-20,-0.010557916125394643
2016-09-21,1.0453327688147829
2016-09-22,0.6074079272153997
2016-09-23,-0.61579656052069
2016-09-26,-0.9029522763404171
2016-09-27,0.601882251980999
2016-09-28,0.4877903958154334
2016-09-29,-0.9769800375569322
2016-09-30,0.7531719942539575
2016-10-03,-0.3670695827015247
2016-10-04,-0.5372554431850126
2016-10-05,0.38828135857088697
2016-10-06,0.0076771207116378345
2016-10-07,-0.3663460087102328
2016-10-10,0.4190657671836263
2016-10-11,-1.292925034324409
2016-10-12,0.07412595609106963
2016-10-13,-0.3508749057722118
2016-10-14,-0.020308848636697345
2016-10-17,-0.34472907573283873
2016-10-18,0.5736832960210506
2016-10-19,0.17848995098623754
2016-10-20,-0.17813437768690793
2016-10-21,-0.048881778564290324
2016-10-24,0.4333922001939241
2016-10-25,-0.42096301101944833
2016-10-26,-0.21466005666753551
2016-10-27,-0.3395868551496991
2016-10-28,-0.35178127851131946
2016-10-31,-0.052695652968667794
2016-11-01,-0.7214691754223204
2016-11-02,-0.6951557098942126
2016-11-03,-0.48378856680975235
2016-11-04,-0.2072192917181085
2016-11-07,2.157552708397678
2016-11-08,0.3360205751669406
2016-11-09,1.061144723416791
2016-11-10,0.15441730706072718
2016-11-11,-0.180360099328573
2016-11-14,-0.052018210267136114
2016-11-15,0.7048282376601335
2016-11-16,-0.19881891678640778
2016-11-17,0.4260796715709777
2016-11-18,-0.2794324011036564
2016-11-21,0.7029029425385751
2016-11-22,0.1758418458104924
2016-11-23,0.04030255114206768
2016-11-25,0.35020729679355844
2016-11-28,-0.5673061900223341
2016-11-29,0.09297297077737768
2016-11-30,-0.3061603200644518
2016-12-01,-0.3926395612251937
2016-12-02,-0.0007744925403500372
2016-12-05,0.5399754281255547
2016-12-06,0.3000411823386485
2016-12-07,1.2672686099235226
2016-12-08,0.17523423713829772
2016-12-09,0.551674588748159
2016-12-12,-0.15427549360876402
2016-12-13,0.6113810555748865
2016-12-14,-0.855496810734674
2016-12-15,0.3471035042065449
2016-12-16,-0.21568293964683657
2016-12-19,0.15685000697231347
2016-12-20,0.32262397556646305
2016-12-21,-0.28650583701657906
2016-12-22,-0.22693838678846287
2016-12-23,0.08462598895911116
2016-12-27,0.18411762590605105
2016-12-28,-0.8796313355259641
2016-12-29,-0.0698020377356497
2016-12-30,-0.5052507342342358
2017-01-03,0.8046094107668987
